u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
+,-,+,-,+,+,+,+,-,-,+,-,s7,2.019497254,-9.835428571
+,-,+,-,+,+,+,+,-,-,+,-,s8,1.836023548,0.106184646
+,-,+,-,+,+,+,+,-,-,+,-,qc,0.120240231,0.869269162
+,-,+,-,+,+,+,+,-,-,-,+,s0,0.553441581,0.414480759
+,-,+,-,+,+,+,+,-,-,-,+,s2,0.621215876,0.188477823
+,-,+,-,+,+,+,+,-,-,-,+,s7,0.924759765,0.225884101
+,-,+,-,+,+,+,+,-,-,-,+,s8,0.864281587,-0.295402088
+,-,+,-,+,+,+,+,-,-,-,+,s9,0.825700278,0.229103093
+,-,+,-,+,+,+,-,+,+,-,-,s0,0.721877361,0.394109477
+,-,+,-,+,+,+,-,+,+,-,-,s2,1.05329593,0.164446621
+,-,+,-,+,+,+,-,+,+,-,-,s6,0.58294582,0.490879475
+,-,+,-,+,+,+,-,+,+,-,-,s9,0.45223817,0.491748585
+,-,+,-,+,+,+,-,+,+,-,-,qc,0.019538172,0.96830526
+,-,+,-,+,+,+,-,+,-,+,-,s0,0.633838609,0.269563751
+,-,+,-,+,+,+,-,+,-,+,-,s2,0.978228068,0.039636364
+,-,+,-,+,+,+,-,+,-,+,-,s6,0.43771724,0.562006328
+,-,+,-,+,+,+,-,+,-,+,-,s8,0.565199024,-0.331206349
+,-,+,-,+,+,+,-,+,-,+,-,qc,0.145783493,0.843725835
+,-,+,-,+,+,+,-,+,-,-,+,s0,0.623123709,0.541261933
+,-,+,-,+,+,+,-,+,-,-,+,s2,1.209530916,-0.275572917
+,-,+,-,+,+,+,-,+,-,-,+,s6,0.677461609,0.316385135
+,-,+,-,+,+,+,-,+,-,-,+,s8,1.380612364,0.232735643
+,-,+,-,+,+,+,-,+,-,-,+,s9,0.297007922,0.666205317
+,-,+,-,+,+,+,-,-,+,+,-,s0,0.474656777,0.476908288
+,-,+,-,+,+,+,-,-,+,+,-,s2,0.705220853,0.223937198
+,-,+,-,+,+,+,-,-,+,+,-,s6,0.397045689,0.176437596
+,-,+,-,+,+,+,-,-,+,+,-,s7,0.75478204,0.044449438
+,-,+,-,+,+,+,-,-,+,+,-,qc,0.39747807,0.679312169
+,-,+,-,+,+,+,-,-,+,-,+,s0,0.541775282,0.265617278
+,-,+,-,+,+,+,-,-,+,-,+,s2,0.708935148,0.055607639
+,-,+,-,+,+,+,-,-,+,-,+,s6,0.468478626,0.508157527
+,-,+,-,+,+,+,-,-,+,-,+,s7,0.759503643,-0.018761905
+,-,+,-,+,+,+,-,-,+,-,+,s9,1.189315882,0.32627027
+,-,+,-,+,+,+,-,-,-,+,+,s0,0.323167119,0.515959332
+,-,+,-,+,+,+,-,-,-,+,+,s2,0.72726122,0.090997745
+,-,+,-,+,+,+,-,-,-,+,+,s6,0.563488324,0.478116314
+,-,+,-,+,+,+,-,-,-,+,+,s7,0.137769644,-0.077986111
+,-,+,-,+,+,+,-,-,-,+,+,s8,1.691639882,0.144475733
+,-,+,-,+,+,-,+,+,+,-,-,s0,0.597457304,0.41154561
+,-,+,-,+,+,-,+,+,+,-,-,s2,0.645949563,-0.054791129
+,-,+,-,+,+,-,+,+,+,-,-,s5,0.509758215,0.482437373
+,-,+,-,+,+,-,+,+,+,-,-,s9,0.296523201,0.575760334
+,-,+,-,+,+,-,+,+,+,-,-,qc,0.064377326,0.945538604
+,-,+,-,+,+,-,+,+,-,+,-,s0,0.315028639,0.666712195
+,-,+,-,+,+,-,+,+,-,+,-,s2,1.036483856,0.111657848
+,-,+,-,+,+,-,+,+,-,+,-,s5,0.460586036,0.356906506
+,-,+,-,+,+,-,+,+,-,+,-,s8,0.295020061,-0.013333333
+,-,+,-,+,+,-,+,+,-,+,-,qc,0.214937201,0.796744186
+,-,+,-,+,+,-,+,+,-,-,+,s0,0.411058838,0.484675093
+,-,+,-,+,+,-,+,+,-,-,+,s2,0.799342397,-0.010006934
+,-,+,-,+,+,-,+,+,-,-,+,s5,0.701412634,0.391371198
+,-,+,-,+,+,-,+,+,-,-,+,s8,1.358705673,0.282019231
+,-,+,-,+,+,-,+,+,-,-,+,s9,1.455663265,-0.247878425
+,-,+,-,+,+,-,+,-,+,+,-,s0,0.812388815,0.324415627
+,-,+,-,+,+,-,+,-,+,+,-,s2,0.774920841,0.082405556
+,-,+,-,+,+,-,+,-,+,+,-,s5,0.843610486,0.202638747
+,-,+,-,+,+,-,+,-,+,+,-,s7,0.82318983,0.353195599
+,-,+,-,+,+,-,+,-,+,+,-,qc,0.800836558,0.485282682
+,-,+,-,+,+,-,+,-,+,-,+,s0,0.663360529,0.408425694
+,-,+,-,+,+,-,+,-,+,-,+,s2,1.305411863,0.03619214
+,-,+,-,+,+,-,+,-,+,-,+,s5,0.443232496,0.409856113
+,-,+,-,+,+,-,+,-,+,-,+,s7,0.637660043,0.14467328
+,-,+,-,+,+,-,+,-,+,-,+,s9,0.121802759,0.825735181
+,-,+,-,+,+,-,+,-,-,+,+,s0,0.61253622,0.417333333
+,-,+,-,+,+,-,+,-,-,+,+,s2,0.744426217,0.330814681
+,-,+,-,+,+,-,+,-,-,+,+,s5,0.396341732,0.526194989
+,-,+,-,+,+,-,+,-,-,+,+,s7,1.161832974,-0.66549477
+,-,+,-,+,+,-,+,-,-,+,+,s8,1.082085168,0.319070468
+,-,+,-,+,+,-,-,+,+,+,-,s0,0.573714903,0.434930244
+,-,+,-,+,+,-,-,+,+,+,-,s2,1.321584474,-0.041241213
+,-,+,-,+,+,-,-,+,+,+,-,s5,0.653116078,0.483194835
+,-,+,-,+,+,-,-,+,+,+,-,s6,0.706955815,0.286623039
+,-,+,-,+,+,-,-,+,+,+,-,qc,0.073514753,0.885612245
+,-,+,-,+,+,-,-,+,+,-,+,s0,0.482461211,0.534532522
+,-,+,-,+,+,-,-,+,+,-,+,s2,1.156657337,-0.239174471
+,-,+,-,+,+,-,-,+,+,-,+,s5,1.156314837,0.062497893
+,-,+,-,+,+,-,-,+,+,-,+,s6,0.667221408,0.150143414
+,-,+,-,+,+,-,-,+,+,-,+,s9,0.630571343,0.538682616
+,-,+,-,+,+,-,-,+,-,+,+,s0,0.726423102,0.408603604
+,-,+,-,+,+,-,-,+,-,+,+,s2,0.716546195,0.195069348
+,-,+,-,+,+,-,-,+,-,+,+,s5,0.686054703,0.226634981
+,-,+,-,+,+,-,-,+,-,+,+,s6,1.213189242,-0.06578144
+,-,+,-,+,+,-,-,+,-,+,+,s8,0.335162765,0.497651515
+,-,+,-,+,+,-,-,-,+,+,+,s0,0.619894286,0.293887442
+,-,+,-,+,+,-,-,-,+,+,+,s2,1.039308676,-0.052214062
+,-,+,-,+,+,-,-,-,+,+,+,s5,0.816374818,0.127291802
+,-,+,-,+,+,-,-,-,+,+,+,s6,0.814140284,0.288963889
+,-,+,-,+,+,-,-,-,+,+,+,s7,0.705102153,-0.091296551
+,-,+,-,+,-,+,+,+,+,-,-,s0,0.609032008,0.449633333
+,-,+,-,+,-,+,+,+,+,-,-,s2,1.137747274,0.219067797
+,-,+,-,+,-,+,+,+,+,-,-,s4,0.324038893,0.583174934
+,-,+,-,+,-,+,+,+,+,-,-,s9,0.591278031,0.1540507
+,-,+,-,+,-,+,+,+,+,-,-,qc,0.260427742,0.708002288
+,-,+,-,+,-,+,+,+,-,+,-,s0,0.744187509,0.183194444
+,-,+,-,+,-,+,+,+,-,+,-,s2,1.075215745,-0.151922751
+,-,+,-,+,-,+,+,+,-,+,-,s4,0.97060172,-0.099331458
+,-,+,-,+,-,+,+,+,-,+,-,s8,1.473563744,0.181078652
+,-,+,-,+,-,+,+,+,-,+,-,qc,0.281598884,0.761775312
+,-,+,-,+,-,+,+,+,-,-,+,s0,0.829709745,0.089326923
+,-,+,-,+,-,+,+,+,-,-,+,s2,0.695042381,-0.349972022
+,-,+,-,+,-,+,+,+,-,-,+,s4,0.639354169,0.503706897
+,-,+,-,+,-,+,+,+,-,-,+,s8,1.21266306,0.359192521
+,-,+,-,+,-,+,+,+,-,-,+,s9,0.827895471,-0.807567363
+,-,+,-,+,-,+,+,-,+,+,-,s0,0.441267869,0.534518482
+,-,+,-,+,-,+,+,-,+,+,-,s2,1.28605843,-0.085023148
+,-,+,-,+,-,+,+,-,+,+,-,s4,0.588131006,0.524332377
+,-,+,-,+,-,+,+,-,+,+,-,s7,1.32609606,-0.015054348
+,-,+,-,+,-,+,+,-,+,+,-,qc,0.218675239,0.823571429
+,-,+,-,+,-,+,+,-,+,-,+,s0,0.480437169,0.508499476
+,-,+,-,+,-,+,+,-,+,-,+,s2,1.230174578,0.202273819
+,-,+,-,+,-,+,+,-,+,-,+,s4,0.5458073,0.209436997
+,-,+,-,+,-,+,+,-,+,-,+,s7,2.14158443,-0.211345382
+,-,+,-,+,-,+,+,-,+,-,+,s9,0.548426912,0.413520408
+,-,+,-,+,-,+,+,-,-,+,+,s0,0.695323223,0.422210728
+,-,+,-,+,-,+,+,-,-,+,+,s2,0.663881399,0.091722973
+,-,+,-,+,-,+,+,-,-,+,+,s4,0.470625939,0.487374552
+,-,+,-,+,-,+,+,-,-,+,+,s7,2.332547059,-0.045411474
+,-,+,-,+,-,+,+,-,-,+,+,s8,1.251637122,0.263008598
+,-,+,-,+,-,+,-,+,+,+,-,s0,0.681338011,0.453513827
+,-,+,-,+,-,+,-,+,+,+,-,s2,0.762994434,0.113378766
+,-,+,-,+,-,+,-,+,+,+,-,s4,0.441103969,0.638920354
+,-,+,-,+,-,+,-,+,+,+,-,s6,0.745223496,0.183157074
+,-,+,-,+,-,+,-,+,+,+,-,qc,0.086597887,0.899962121
+,-,+,-,+,-,+,-,+,+,-,+,s0,0.572597939,0.316155776
+,-,+,-,+,-,+,-,+,+,-,+,s2,0.965873149,0.126904762
+,-,+,-,+,-,+,-,+,+,-,+,s4,0.326359004,0.639427403
+,-,+,-,+,-,+,-,+,+,-,+,s6,0.531669008,0.501402119
+,-,+,-,+,-,+,-,+,+,-,+,s9,0.466842743,0.564142539
+,-,+,-,+,-,+,-,+,-,+,+,s0,0.267435019,0.618409167
+,-,+,-,+,-,+,-,+,-,+,+,s2,0.83816004,0.286917892
+,-,+,-,+,-,+,-,+,-,+,+,s4,0.565638142,0.421223695
+,-,+,-,+,-,+,-,+,-,+,+,s6,0.60242558,0.136989928
+,-,+,-,+,-,+,-,+,-,+,+,s8,2.943510163,-3.411790404
+,-,+,-,+,-,+,-,-,+,+,+,s0,0.481515201,0.396347303
+,-,+,-,+,-,+,-,-,+,+,+,s2,1.051109708,-0.612366109
+,-,+,-,+,-,+,-,-,+,+,+,s4,0.550878889,0.497263519
+,-,+,-,+,-,+,-,-,+,+,+,s6,0.635745533,0.444766412
+,-,+,-,+,-,+,-,-,+,+,+,s7,1.270111333,0.270601427
+,-,+,-,+,-,-,+,+,+,+,-,s0,0.547867719,0.484277019
+,-,+,-,+,-,-,+,+,+,+,-,s2,1.392156947,-0.360138721
+,-,+,-,+,-,-,+,+,+,+,-,s4,0.790654704,0.253212898
+,-,+,-,+,-,-,+,+,+,+,-,s5,0.903788387,0.102857298
+,-,+,-,+,-,-,+,+,+,+,-,qc,0.079372743,0.91822119
+,-,+,-,+,-,-,+,+,+,-,+,s0,0.634009251,0.292669182
+,-,+,-,+,-,-,+,+,+,-,+,s2,0.543877082,0.426426505
+,-,+,-,+,-,-,+,+,+,-,+,s4,0.7195372,0.311964602
+,-,+,-,+,-,-,+,+,+,-,+,s5,0.54452855,0.36275
+,-,+,-,+,-,-,+,+,+,-,+,s9,0.811309234,0.434109817
+,-,+,-,+,-,-,+,+,-,+,+,s0,0.502854391,0.445833333
+,-,+,-,+,-,-,+,+,-,+,+,s2,0.876759518,0.009599458
+,-,+,-,+,-,-,+,+,-,+,+,s4,0.406503761,0.510870107
+,-,+,-,+,-,-,+,+,-,+,+,s5,0.345517974,0.644730996
+,-,+,-,+,-,-,+,+,-,+,+,s8,0.598875359,0.102393939
+,-,+,-,+,-,-,+,-,+,+,+,s0,0.736605369,0.364027274
+,-,+,-,+,-,-,+,-,+,+,+,s2,0.852378363,0.106895127
+,-,+,-,+,-,-,+,-,+,+,+,s4,0.318622045,0.652943548
+,-,+,-,+,-,-,+,-,+,+,+,s5,0.522331707,0.546763052
+,-,+,-,+,-,-,+,-,+,+,+,s7,0.716091566,-0.026521699
+,-,+,-,+,-,-,-,+,+,+,+,s0,0.528631806,0.512953892
+,-,+,-,+,-,-,-,+,+,+,+,s2,1.063786663,0.043732741
+,-,+,-,+,-,-,-,+,+,+,+,s4,0.35599781,0.542064815
+,-,+,-,+,-,-,-,+,+,+,+,s5,0.730021014,0.38976584
+,-,+,-,+,-,-,-,+,+,+,+,s6,0.905666802,0.110157008
+,-,+,-,-,+,+,+,+,+,-,-,s0,0.67856871,0.389339212
+,-,+,-,-,+,+,+,+,+,-,-,s2,0.35751069,0.15085044
+,-,+,-,-,+,+,+,+,+,-,-,s3,0.612315118,0.480631136
+,-,+,-,-,+,+,+,+,+,-,-,s9,0.148858877,0.824714919
+,-,+,-,-,+,+,+,+,+,-,-,qc,0.182540869,0.877916667
+,-,+,-,-,+,+,+,+,-,+,-,s0,0.624100118,0.201910377
+,-,+,-,-,+,+,+,+,-,+,-,s2,1.533143774,-0.265795107
+,-,+,-,-,+,+,+,+,-,+,-,s3,0.447921896,0.400686148
+,-,+,-,-,+,+,+,+,-,+,-,s8,0.525504484,0.401105991
+,-,+,-,-,+,+,+,+,-,+,-,qc,0.234250399,0.801830791
+,-,+,-,-,+,+,+,+,-,-,+,s0,0.759168015,0.153036123
+,-,+,-,-,+,+,+,+,-,-,+,s2,0.695316066,0.289836066
+,-,+,-,-,+,+,+,+,-,-,+,s3,0.850140949,0.405618497
+,-,+,-,-,+,+,+,+,-,-,+,s8,0.611552002,-0.440380952
+,-,+,-,-,+,+,+,+,-,-,+,s9,0.429846589,0.535589562
+,-,+,-,-,+,+,+,-,+,+,-,s0,0.676390745,0.363846969
+,-,+,-,-,+,+,+,-,+,+,-,s2,0.369709217,0.517809984
+,-,+,-,-,+,+,+,-,+,+,-,s3,0.880789867,0.359764957
+,-,+,-,-,+,+,+,-,+,+,-,s7,0.145020678,-0.134722222
+,-,+,-,-,+,+,+,-,+,+,-,qc,0.064100434,0.88534376
+,-,+,-,-,+,+,+,-,+,-,+,s0,0.756559324,-0.025525
+,-,+,-,-,+,+,+,-,+,-,+,s2,1.086089247,0.087489194
+,-,+,-,-,+,+,+,-,+,-,+,s3,0.351869129,0.546268657
+,-,+,-,-,+,+,+,-,+,-,+,s7,0.84786508,-0.073393258
+,-,+,-,-,+,+,+,-,+,-,+,s9,0.552804836,0.570860701
+,-,+,-,-,+,+,+,-,-,+,+,s0,0.550862092,0.417209756
+,-,+,-,-,+,+,+,-,-,+,+,s2,0.725812384,0.077142857
+,-,+,-,-,+,+,+,-,-,+,+,s3,0.479421688,0.612897196
+,-,+,-,-,+,+,+,-,-,+,+,s7,0.775691998,-0.04047619
+,-,+,-,-,+,+,+,-,-,+,+,s8,1.369077472,0.239146067
+,-,+,-,-,+,+,-,+,+,+,-,s0,0.41895042,0.36636855
+,-,+,-,-,+,+,-,+,+,+,-,s2,1.242399561,-0.26256139
+,-,+,-,-,+,+,-,+,+,+,-,s3,0.504706871,0.494649457
+,-,+,-,-,+,+,-,+,+,+,-,s6,0.843204695,0.397474747
+,-,+,-,-,+,+,-,+,+,+,-,qc,0.142478098,0.857065972
+,-,+,-,-,+,+,-,+,+,-,+,s0,0.68790377,0.266500221
+,-,+,-,-,+,+,-,+,+,-,+,s2,0.714181558,0.134072156
+,-,+,-,-,+,+,-,+,+,-,+,s3,0.932610276,0.241915323
+,-,+,-,-,+,+,-,+,+,-,+,s6,0.874103234,0.312935278
+,-,+,-,-,+,+,-,+,+,-,+,s9,0.603722849,0.199113924
+,-,+,-,-,+,+,-,+,-,+,+,s0,0.817148119,0.415486111
+,-,+,-,-,+,+,-,+,-,+,+,s2,1.006209092,0.020477431
+,-,+,-,-,+,+,-,+,-,+,+,s3,0.788877322,-0.084294495
+,-,+,-,-,+,+,-,+,-,+,+,s6,0.556886342,0.538597634
+,-,+,-,-,+,+,-,+,-,+,+,s8,0.26377491,0.37873418
+,-,+,-,-,+,+,-,-,+,+,+,s0,0.407476754,0.461132195
+,-,+,-,-,+,+,-,-,+,+,+,s2,0.876417281,0.24565356
+,-,+,-,-,+,+,-,-,+,+,+,s3,0.638465836,0.48925241
+,-,+,-,-,+,+,-,-,+,+,+,s6,0.737151737,0.462978645
+,-,+,-,-,+,+,-,-,+,+,+,s7,1.460324501,0.173995984
+,-,+,-,-,+,-,+,+,+,+,-,s0,0.560783392,0.426303066
+,-,+,-,-,+,-,+,+,+,+,-,s2,0.708061963,-0.327507716
+,-,+,-,-,+,-,+,+,+,+,-,s3,0.375711055,0.541897401
+,-,+,-,-,+,-,+,+,+,+,-,s5,0.61585785,0.344795328
+,-,+,-,-,+,-,+,+,+,+,-,qc,0.209456129,0.816704671
+,-,+,-,-,+,-,+,+,+,-,+,s0,0.387916244,0.455103627
+,-,+,-,-,+,-,+,+,+,-,+,s2,1.77071531,-0.486178469
+,-,+,-,-,+,-,+,+,+,-,+,s3,0.402133006,0.420956905
+,-,+,-,-,+,-,+,+,+,-,+,s5,0.797326208,0.233350091
+,-,+,-,-,+,-,+,+,+,-,+,s9,0.536504544,0.332634553
+,-,+,-,-,+,-,+,+,-,+,+,s0,0.609063643,0.320499686
+,-,+,-,-,+,-,+,+,-,+,+,s2,1.093996786,0.243971843
+,-,+,-,-,+,-,+,+,-,+,+,s3,0.609487598,0.428527132
+,-,+,-,-,+,-,+,+,-,+,+,s5,0.446653691,0.544949637
+,-,+,-,-,+,-,+,+,-,+,+,s8,0.368775077,-1.464864865
+,-,+,-,-,+,-,+,-,+,+,+,s0,0.501844496,0.395999044
+,-,+,-,-,+,-,+,-,+,+,+,s2,0.928834458,-0.022139191
+,-,+,-,-,+,-,+,-,+,+,+,s3,0.57884985,0.497024138
+,-,+,-,-,+,-,+,-,+,+,+,s5,0.834292222,0.236595508
+,-,+,-,-,+,-,+,-,+,+,+,s7,0.910938207,-0.153243546
+,-,+,-,-,+,-,-,+,+,+,+,s0,0.490700163,0.468411746
+,-,+,-,-,+,-,-,+,+,+,+,s2,1.240458971,0.045878749
+,-,+,-,-,+,-,-,+,+,+,+,s3,0.384874313,0.406223073
+,-,+,-,-,+,-,-,+,+,+,+,s5,0.621593073,0.508138719
+,-,+,-,-,+,-,-,+,+,+,+,s6,0.76242102,-0.084411429
+,-,+,-,-,-,+,+,+,+,+,-,s0,0.866591574,-0.034955947
+,-,+,-,-,-,+,+,+,+,+,-,s2,0.957584406,-0.009869792
+,-,+,-,-,-,+,+,+,+,+,-,s3,0.561733931,0.356590909
+,-,+,-,-,-,+,+,+,+,+,-,s4,0.369400724,0.419843346
+,-,+,-,-,-,+,+,+,+,+,-,qc,0.576280901,0.579545455
+,-,+,-,-,-,+,+,+,+,-,+,s0,0.721517206,0.313666667
+,-,+,-,-,-,+,+,+,+,-,+,s2,0.690624324,0.405568544
+,-,+,-,-,-,+,+,+,+,-,+,s3,0.627639577,0.217365407
+,-,+,-,-,-,+,+,+,+,-,+,s4,0.344868311,0.602729401
+,-,+,-,-,-,+,+,+,+,-,+,s9,0.34576379,0.677185242
+,-,+,-,-,-,+,+,+,-,+,+,s0,0.722261851,0.376411226
+,-,+,-,-,-,+,+,+,-,+,+,s2,0.89849427,0.028410013
+,-,+,-,-,-,+,+,+,-,+,+,s3,0.559888189,0.428034206
+,-,+,-,-,-,+,+,+,-,+,+,s4,0.754395718,0.056544444
+,-,+,-,-,-,+,+,+,-,+,+,s8,0.411475887,0.38327192
+,-,+,-,-,-,+,+,-,+,+,+,s0,0.532182697,0.451943125
+,-,+,-,-,-,+,+,-,+,+,+,s2,0.951954317,-0.20471875
+,-,+,-,-,-,+,+,-,+,+,+,s3,0.575810441,0.361040265
+,-,+,-,-,-,+,+,-,+,+,+,s4,0.595745854,0.430336283
+,-,+,-,-,-,+,+,-,+,+,+,s7,0.999630906,0.190862069
+,-,+,-,-,-,+,-,+,+,+,+,s0,0.333815108,0.458095476
+,-,+,-,-,-,+,-,+,+,+,+,s2,0.520327147,0.042203283
+,-,+,-,-,-,+,-,+,+,+,+,s3,0.692428178,0.292635135
+,-,+,-,-,-,+,-,+,+,+,+,s4,0.509843139,0.493658344
+,-,+,-,-,-,+,-,+,+,+,+,s6,1.00458333,0.247032622
+,-,+,-,-,-,-,+,+,+,+,+,s0,0.446458482,0.61361233
+,-,+,-,-,-,-,+,+,+,+,+,s2,1.332584865,-0.037793803
+,-,+,-,-,-,-,+,+,+,+,+,s3,0.501022892,0.459886334
+,-,+,-,-,-,-,+,+,+,+,+,s4,0.585313042,0.14302567
+,-,+,-,-,-,-,+,+,+,+,+,s5,0.864289595,0.11131887
+,-,-,+,+,+,+,+,+,-,-,-,s0,0.435573525,0.365134409
+,-,-,+,+,+,+,+,+,-,-,-,s1,0.851935046,0.151406112
+,-,-,+,+,+,+,+,+,-,-,-,s8,1.003100621,0.368773497
+,-,-,+,+,+,+,+,+,-,-,-,s9,0.773601484,-0.210048321
+,-,-,+,+,+,+,+,+,-,-,-,qc,0.188147927,0.81
+,-,-,+,+,+,+,+,-,+,-,-,s0,0.662017247,0.102627889
+,-,-,+,+,+,+,+,-,+,-,-,s1,0.575847139,0.193294959
+,-,-,+,+,+,+,+,-,+,-,-,s7,0.640114527,0.189617978
+,-,-,+,+,+,+,+,-,+,-,-,s9,0.362827461,0.572761517
+,-,-,+,+,+,+,+,-,+,-,-,qc,0.228643341,0.7514082
+,-,-,+,+,+,+,+,-,-,+,-,s0,0.808686262,0.228039667
+,-,-,+,+,+,+,+,-,-,+,-,s1,1.096283248,-0.133651597
+,-,-,+,+,+,+,+,-,-,+,-,s7,0.913293014,-0.545105105
+,-,-,+,+,+,+,+,-,-,+,-,s8,0.497846354,0.35875
+,-,-,+,+,+,+,+,-,-,+,-,qc,0.075314549,0.865285109
+,-,-,+,+,+,+,+,-,-,-,+,s0,0.681476719,0.390264256
+,-,-,+,+,+,+,+,-,-,-,+,s1,1.049588313,0.058359132
+,-,-,+,+,+,+,+,-,-,-,+,s7,0.978720947,0.230990237
+,-,-,+,+,+,+,+,-,-,-,+,s8,0.682233892,-1.343333333
+,-,-,+,+,+,+,+,-,-,-,+,s9,0.858861725,0.128247081
+,-,-,+,+,+,+,-,+,+,-,-,s0,0.506432191,0.481905849
+,-,-,+,+,+,+,-,+,+,-,-,s1,0.660857631,0.399570225
+,-,-,+,+,+,+,-,+,+,-,-,s6,0.624916104,0.292972496
+,-,-,+,+,+,+,-,+,+,-,-,s9,0.43478923,0.24057
+,-,-,+,+,+,+,-,+,+,-,-,qc,0.140176435,0.897727273
+,-,-,+,+,+,+,-,+,-,+,-,s0,0.51441829,0.467709924
+,-,-,+,+,+,+,-,+,-,+,-,s1,0.737365853,0.336197022
+,-,-,+,+,+,+,-,+,-,+,-,s6,0.526066433,0.390968992
+,-,-,+,+,+,+,-,+,-,+,-,s8,0.653039198,0.021212121
+,-,-,+,+,+,+,-,+,-,+,-,qc,0.615530303,0.481436464
+,-,-,+,+,+,+,-,+,-,-,+,s0,0.468250299,0.568585387
+,-,-,+,+,+,+,-,+,-,-,+,s1,0.730581859,0.396881911
+,-,-,+,+,+,+,-,+,-,-,+,s6,0.697220906,0.376491392
+,-,-,+,+,+,+,-,+,-,-,+,s8,1.402881854,0.290511247
+,-,-,+,+,+,+,-,+,-,-,+,s9,0.398451666,0.640020408
+,-,-,+,+,+,+,-,-,+,+,-,s0,0.615429628,0.406247652
+,-,-,+,+,+,+,-,-,+,+,-,s1,0.682164147,0.385891562
+,-,-,+,+,+,+,-,-,+,+,-,s6,0.372992622,0.524909974
+,-,-,+,+,+,+,-,-,+,+,-,s7,1.615462901,0.08624498
+,-,-,+,+,+,+,-,-,+,+,-,qc,0.694652113,0.493181818
+,-,-,+,+,+,+,-,-,+,-,+,s0,0.455936889,0.513842456
+,-,-,+,+,+,+,-,-,+,-,+,s1,0.539843645,0.345268244
+,-,-,+,+,+,+,-,-,+,-,+,s6,0.354121234,0.482777778
+,-,-,+,+,+,+,-,-,+,-,+,s7,1.04684694,0.177461646
+,-,-,+,+,+,+,-,-,+,-,+,s9,0.570263884,0.421176668
+,-,-,+,+,+,+,-,-,-,+,+,s0,0.418975202,0.508820947
+,-,-,+,+,+,+,-,-,-,+,+,s1,1.018879839,-0.01488395
+,-,-,+,+,+,+,-,-,-,+,+,s6,0.398182037,0.520433871
+,-,-,+,+,+,+,-,-,-,+,+,s7,1.166236056,-0.973033033
+,-,-,+,+,+,+,-,-,-,+,+,s8,0.464641266,0.401519747
+,-,-,+,+,+,-,+,+,+,-,-,s0,0.719484773,0.323316556
+,-,-,+,+,+,-,+,+,+,-,-,s1,0.594233605,0.430473713
+,-,-,+,+,+,-,+,+,+,-,-,s5,0.689205663,0.103819444
+,-,-,+,+,+,-,+,+,+,-,-,s9,0.307155582,0.713230945
+,-,-,+,+,+,-,+,+,+,-,-,qc,0.193492064,0.789626322
+,-,-,+,+,+,-,+,+,-,+,-,s0,0.742000979,0.279002872
+,-,-,+,+,+,-,+,+,-,+,-,s1,0.65340725,0.355688257
+,-,-,+,+,+,-,+,+,-,+,-,s5,0.488977665,0.235672408
+,-,-,+,+,+,-,+,+,-,+,-,s8,1.131273035,0.333881614
+,-,-,+,+,+,-,+,+,-,+,-,qc,0.542123711,0.158610758
+,-,-,+,+,+,-,+,+,-,-,+,s0,0.418923262,0.635113012
+,-,-,+,+,+,-,+,+,-,-,+,s1,0.675291316,0.067284235
+,-,-,+,+,+,-,+,+,-,-,+,s5,0.53102381,0.365189882
+,-,-,+,+,+,-,+,+,-,-,+,s8,0.735684545,0.241922395
+,-,-,+,+,+,-,+,+,-,-,+,s9,0.608110516,0.498190343
+,-,-,+,+,+,-,+,-,+,+,-,s0,0.592732459,0.305119333
+,-,-,+,+,+,-,+,-,+,+,-,s1,1.064113749,-0.045366278
+,-,-,+,+,+,-,+,-,+,+,-,s5,0.427195833,0.470079606
+,-,-,+,+,+,-,+,-,+,+,-,s7,0.555734785,-7.461706999
+,-,-,+,+,+,-,+,-,+,+,-,qc,0.285336922,0.608898876
+,-,-,+,+,+,-,+,-,+,-,+,s0,0.579376253,0.416637862
+,-,-,+,+,+,-,+,-,+,-,+,s1,0.726620995,0.211249233
+,-,-,+,+,+,-,+,-,+,-,+,s5,0.528291554,0.392149253
+,-,-,+,+,+,-,+,-,+,-,+,s7,1.085968797,0.376350663
+,-,-,+,+,+,-,+,-,+,-,+,s9,1.050647976,0.321370485
+,-,-,+,+,+,-,+,-,-,+,+,s0,0.461137236,0.575138889
+,-,-,+,+,+,-,+,-,-,+,+,s1,0.878365246,0.222621371
+,-,-,+,+,+,-,+,-,-,+,+,s5,0.513510408,0.160437306
+,-,-,+,+,+,-,+,-,-,+,+,s7,0.743989803,0.397787356
+,-,-,+,+,+,-,+,-,-,+,+,s8,0.889669873,-0.333454545
+,-,-,+,+,+,-,-,+,+,+,-,s0,0.689862493,0.341467136
+,-,-,+,+,+,-,-,+,+,+,-,s1,0.801947954,0.201197162
+,-,-,+,+,+,-,-,+,+,+,-,s5,0.634194417,0.405627122
+,-,-,+,+,+,-,-,+,+,+,-,s6,0.473549199,0.451768583
+,-,-,+,+,+,-,-,+,+,+,-,qc,0.205635871,0.813630468
+,-,-,+,+,+,-,-,+,+,-,+,s0,0.696134048,0.446558456
+,-,-,+,+,+,-,-,+,+,-,+,s1,0.415506626,0.493722464
+,-,-,+,+,+,-,-,+,+,-,+,s5,0.514619954,0.449869052
