11
u,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,qc,pred,mse,score
+,-,-,-,+,+,-,-,-,-,-,-,s5,1.0823971758408448,-0.032337043848554625
+,-,-,-,+,+,-,-,-,-,-,-,s6,0.643433674796472,0.2932507357804234
+,-,-,-,+,+,-,-,-,-,-,-,s7,1.1045680974439862,0.13721755829904014
+,-,-,-,+,+,-,-,-,-,-,-,s8,0.6808961661436808,0.20376617918977968
+,-,-,-,+,+,-,-,-,-,-,-,s9,0.7485189175086708,0.3389246307600422
+,-,-,-,+,+,-,-,-,-,-,-,qc,0.1967237680225026,0.7250134461317768
+,-,-,-,+,-,+,-,-,-,-,-,s0,0.6642987813087923,0.13831123719148652
+,-,-,-,+,-,+,-,-,-,-,-,s1,1.0754334633500648,0.11773588762140476
+,-,-,-,+,-,+,-,-,-,-,-,s2,1.1028739628655186,-0.20897055711065127
+,-,-,-,+,-,+,-,-,-,-,-,s4,0.44414158482536087,0.4808689868925259
+,-,-,-,+,-,+,-,-,-,-,-,s6,0.6328976800213826,0.5030227578309692
+,-,-,-,+,-,+,-,-,-,-,-,s7,0.7576877587226506,0.3896180215475027
+,-,-,-,+,-,+,-,-,-,-,-,s8,0.915367740574338,0.11666736024413893
+,-,-,-,+,-,+,-,-,-,-,-,s9,0.7827354365749303,0.37265361242403783
+,-,-,-,+,-,+,-,-,-,-,-,qc,0.8908740922622046,0.4031057257395916
+,-,-,-,+,-,-,+,-,-,-,-,s0,0.5412887801638577,0.2944968616049145
+,-,-,-,+,-,-,+,-,-,-,-,s1,0.6399309825932508,0.35628030815336786
+,-,-,-,+,-,-,+,-,-,-,-,s2,0.7792697121795331,0.1497538819957296
+,-,-,-,+,-,-,+,-,-,-,-,s4,0.7405749799590866,0.38481718679100413
+,-,-,-,+,-,-,+,-,-,-,-,s5,0.8134277149228172,0.13548214159315375
+,-,-,-,+,-,-,+,-,-,-,-,s7,0.9208493494973404,-0.2880965986394559
+,-,-,-,+,-,-,+,-,-,-,-,s8,0.8496351300022952,0.170782477553311
+,-,-,-,+,-,-,+,-,-,-,-,s9,0.6518437881888091,0.25602617521367543
+,-,-,-,+,-,-,+,-,-,-,-,qc,0.044478783076308315,0.961641177080639
+,-,-,-,+,-,-,-,+,-,-,-,s0,0.6580909728781917,0.38952951230127963
+,-,-,-,+,-,-,-,+,-,-,-,s1,0.7628167558430069,0.24439478719093813
+,-,-,-,+,-,-,-,+,-,-,-,s2,0.7412670930867428,0.18166337857692638
+,-,-,-,+,-,-,-,+,-,-,-,s4,0.31719256508683563,0.6290216755697595
+,-,-,-,+,-,-,-,+,-,-,-,s5,0.7857071204322257,-0.04534202539423804
+,-,-,-,+,-,-,-,+,-,-,-,s6,0.8739024988086893,0.1956974149801236
+,-,-,-,+,-,-,-,+,-,-,-,s8,0.4886197794309934,0.4242573594173441
+,-,-,-,+,-,-,-,+,-,-,-,s9,0.5264385798725498,0.4575712577160492
+,-,-,-,+,-,-,-,+,-,-,-,qc,0.1136802724110571,0.8603225971697026
+,-,-,-,+,-,-,-,-,+,-,-,s0,0.6207711174114149,0.41565104153562216
+,-,-,-,+,-,-,-,-,+,-,-,s1,0.9839301075039386,0.24883514763327952
+,-,-,-,+,-,-,-,-,+,-,-,s2,0.8316623131229843,0.09890175002879387
+,-,-,-,+,-,-,-,-,+,-,-,s4,0.7013709285138588,0.3907417190652704
+,-,-,-,+,-,-,-,-,+,-,-,s5,0.7888768525297477,0.13548863875717565
+,-,-,-,+,-,-,-,-,+,-,-,s6,0.6708441679397525,0.20454952699687645
+,-,-,-,+,-,-,-,-,+,-,-,s7,0.8556840955384731,-0.13516487455197113
+,-,-,-,+,-,-,-,-,+,-,-,s9,0.4406728386306627,0.5540709810494244
+,-,-,-,+,-,-,-,-,+,-,-,qc,0.12619783391870282,0.8727660466683018
+,-,-,-,+,-,-,-,-,-,+,-,s0,0.5377269098970534,0.36892198522494224
+,-,-,-,+,-,-,-,-,-,+,-,s1,0.6188176483476392,0.24380042652035094
+,-,-,-,+,-,-,-,-,-,+,-,s2,0.806514888294494,0.12614874697295397
+,-,-,-,+,-,-,-,-,-,+,-,s4,0.5092436118215385,0.5490974845487502
+,-,-,-,+,-,-,-,-,-,+,-,s5,0.7479466467988762,0.2431393732804206
+,-,-,-,+,-,-,-,-,-,+,-,s6,0.7085196258774804,0.30269709758125485
+,-,-,-,+,-,-,-,-,-,+,-,s7,1.3875100614363647,-0.15978694670279991
+,-,-,-,+,-,-,-,-,-,+,-,s8,0.40677294944953535,0.5756784900284901
+,-,-,-,+,-,-,-,-,-,+,-,qc,0.7881278416465323,0.32530186275260276
+,-,-,-,+,-,-,-,-,-,-,+,s0,0.7511459007124014,0.3279293453375969
+,-,-,-,+,-,-,-,-,-,-,+,s1,0.4307906852286421,0.5647285697025726
+,-,-,-,+,-,-,-,-,-,-,+,s2,0.7898480846242485,0.1212840462054462
+,-,-,-,+,-,-,-,-,-,-,+,s4,0.5989841517729292,0.4678843225254266
+,-,-,-,+,-,-,-,-,-,-,+,s5,1.1840463151509957,-0.32949937470177204
+,-,-,-,+,-,-,-,-,-,-,+,s6,0.8790950730848848,0.03151723829830455
+,-,-,-,+,-,-,-,-,-,-,+,s7,1.0432098908026168,0.22278746477455702
+,-,-,-,+,-,-,-,-,-,-,+,s8,0.5263998824239093,0.3844327365943856
+,-,-,-,+,-,-,-,-,-,-,+,s9,0.4568946439027204,0.5051734691808596
+,-,-,-,-,+,+,-,-,-,-,-,s0,1.0048190953976657,0.12479099126071648
+,-,-,-,-,+,+,-,-,-,-,-,s1,0.7859892605867291,0.17886042365224686
+,-,-,-,-,+,+,-,-,-,-,-,s2,0.911193310240039,-0.138395454386776
+,-,-,-,-,+,+,-,-,-,-,-,s3,0.908780654243673,0.128387092807555
+,-,-,-,-,+,+,-,-,-,-,-,s6,0.9181758350741018,-0.13713087248322142
+,-,-,-,-,+,+,-,-,-,-,-,s7,0.7442960382580999,0.1693551183476555
+,-,-,-,-,+,+,-,-,-,-,-,s8,0.7536956980766935,0.3755817553888293
+,-,-,-,-,+,+,-,-,-,-,-,s9,0.3183141894137655,0.5950309634393236
+,-,-,-,-,+,+,-,-,-,-,-,qc,0.1268208352829092,0.8939983514892431
+,-,-,-,-,+,-,+,-,-,-,-,s0,0.6782028123743483,0.4130491087022346
+,-,-,-,-,+,-,+,-,-,-,-,s1,0.6320297145070943,0.27225123958932373
+,-,-,-,-,+,-,+,-,-,-,-,s2,1.0543564581639828,0.07090308546964186
+,-,-,-,-,+,-,+,-,-,-,-,s3,0.63389759588122,0.4257827725736037
+,-,-,-,-,+,-,+,-,-,-,-,s5,0.3294829148398107,0.6633665205048977
+,-,-,-,-,+,-,+,-,-,-,-,s7,0.9090556520632121,-0.2694405017921149
+,-,-,-,-,+,-,+,-,-,-,-,s8,1.3738478856142762,-0.3597178759425239
+,-,-,-,-,+,-,+,-,-,-,-,s9,1.1037597669952002,-0.14124827907353432
+,-,-,-,-,+,-,+,-,-,-,-,qc,0.09823319024149531,0.8880769302063006
+,-,-,-,-,+,-,-,+,-,-,-,s0,0.7210706356393368,0.3483868875807363
+,-,-,-,-,+,-,-,+,-,-,-,s1,0.6874128917233776,0.33113414355788895
+,-,-,-,-,+,-,-,+,-,-,-,s2,1.0013234598412315,0.10411931141368269
+,-,-,-,-,+,-,-,+,-,-,-,s3,0.49153839916242853,0.5906389018373697
+,-,-,-,-,+,-,-,+,-,-,-,s5,0.7582389754272704,0.30711204941788606
+,-,-,-,-,+,-,-,+,-,-,-,s6,0.732456471187823,0.33581621760907476
+,-,-,-,-,+,-,-,+,-,-,-,s8,0.8499571358103953,0.010558467202141819
+,-,-,-,-,+,-,-,+,-,-,-,s9,0.6565161015917952,0.04617041343669259
+,-,-,-,-,+,-,-,+,-,-,-,qc,0.1426811811400895,0.8471009142440065
+,-,-,-,-,+,-,-,-,+,-,-,s0,0.5725444025690904,0.4142712263569439
+,-,-,-,-,+,-,-,-,+,-,-,s1,0.6338130669321448,0.3041934292801354
+,-,-,-,-,+,-,-,-,+,-,-,s2,1.1632576215338113,-0.07153924940199952
+,-,-,-,-,+,-,-,-,+,-,-,s3,0.9080484950077908,0.2035715906455322
+,-,-,-,-,+,-,-,-,+,-,-,s5,0.4898239582727719,0.4548820893217853
+,-,-,-,-,+,-,-,-,+,-,-,s6,0.9112641855130456,0.3069259890114381
+,-,-,-,-,+,-,-,-,+,-,-,s7,0.7728212841661417,0.055501692425360294
+,-,-,-,-,+,-,-,-,+,-,-,s9,0.5052680184665936,0.3752618301504631
+,-,-,-,-,+,-,-,-,+,-,-,qc,0.11965302329691117,0.8873301171483341
+,-,-,-,-,+,-,-,-,-,+,-,s0,0.552503598703629,0.35158001615966394
+,-,-,-,-,+,-,-,-,-,+,-,s1,0.8835663304179037,0.18027062506971236
+,-,-,-,-,+,-,-,-,-,+,-,s2,0.671778336368092,0.21965945203158155
+,-,-,-,-,+,-,-,-,-,+,-,s3,0.5069978173740495,0.33400294679928455
+,-,-,-,-,+,-,-,-,-,+,-,s5,0.48747551262127875,0.42867608558655934
+,-,-,-,-,+,-,-,-,-,+,-,s6,0.9328213428752051,-0.10342986980983593
+,-,-,-,-,+,-,-,-,-,+,-,s7,1.3690561912782582,0.008757039558781377
+,-,-,-,-,+,-,-,-,-,+,-,s8,0.36887963915597705,0.4431016710069444
+,-,-,-,-,+,-,-,-,-,+,-,qc,0.08352407533135342,0.8828321199997545
+,-,-,-,-,+,-,-,-,-,-,+,s0,0.8622387630649868,0.03804550256781847
+,-,-,-,-,+,-,-,-,-,-,+,s1,0.712468189193204,0.42409702277275246
+,-,-,-,-,+,-,-,-,-,-,+,s2,0.5770827240541686,0.42136274882090297
+,-,-,-,-,+,-,-,-,-,-,+,s3,0.6960157933443016,0.46186211153283374
+,-,-,-,-,+,-,-,-,-,-,+,s5,0.5720573077976574,0.3637185046984166
+,-,-,-,-,+,-,-,-,-,-,+,s6,0.7278868857656963,0.1552316566796763
+,-,-,-,-,+,-,-,-,-,-,+,s7,0.8860554216731279,0.1792987490324791
+,-,-,-,-,+,-,-,-,-,-,+,s8,0.9018784584909794,0.04764662729390512
+,-,-,-,-,+,-,-,-,-,-,+,s9,0.5739890462284926,0.42261026129943524
+,-,-,-,-,-,+,+,-,-,-,-,s0,0.6051456421980795,0.3055813873798128
+,-,-,-,-,-,+,+,-,-,-,-,s1,0.6892226968138008,0.3055418987056304
+,-,-,-,-,-,+,+,-,-,-,-,s2,0.9395303146449872,0.2325165817667292
+,-,-,-,-,-,+,+,-,-,-,-,s3,1.037907535234718,0.05263721137469324
+,-,-,-,-,-,+,+,-,-,-,-,s4,0.8349492211771937,-0.04963922315526759
+,-,-,-,-,-,+,+,-,-,-,-,s7,1.1660999408633963,-0.3604539007092198
+,-,-,-,-,-,+,+,-,-,-,-,s8,0.8428369564913418,0.291863574879227
+,-,-,-,-,-,+,+,-,-,-,-,s9,0.9768781436572167,0.16997446942508776
+,-,-,-,-,-,+,+,-,-,-,-,qc,0.0932175416808826,0.9090048184428419
+,-,-,-,-,-,+,-,+,-,-,-,s0,0.3833607689083174,0.550572972950097
+,-,-,-,-,-,+,-,+,-,-,-,s1,0.7954443989791056,0.19628201553784852
+,-,-,-,-,-,+,-,+,-,-,-,s2,0.7204292833100588,0.30877947019316565
+,-,-,-,-,-,+,-,+,-,-,-,s3,0.47452941437217694,0.5161097595776856
+,-,-,-,-,-,+,-,+,-,-,-,s4,0.48158410109544797,0.5069686159627338
+,-,-,-,-,-,+,-,+,-,-,-,s6,0.6549500560166494,0.42584791831617846
+,-,-,-,-,-,+,-,+,-,-,-,s8,1.2786826059050098,-0.21721674876847397
+,-,-,-,-,-,+,-,+,-,-,-,s9,0.4011519112446517,0.6184585336538462
+,-,-,-,-,-,+,-,+,-,-,-,qc,0.04440043768047323,0.9317238726616677
+,-,-,-,-,-,+,-,-,+,-,-,s0,0.7506246491657376,0.1625675068489162
+,-,-,-,-,-,+,-,-,+,-,-,s1,1.0122045026416877,0.04381684025418975
+,-,-,-,-,-,+,-,-,+,-,-,s2,0.9209179706928726,0.046418174011596536
+,-,-,-,-,-,+,-,-,+,-,-,s3,0.4527882730707626,0.5359728251924865
+,-,-,-,-,-,+,-,-,+,-,-,s4,0.9332660170027023,-0.18511903698840904
+,-,-,-,-,-,+,-,-,+,-,-,s6,0.4321747873674306,0.40706374916757304
+,-,-,-,-,-,+,-,-,+,-,-,s7,0.7506091207612074,0.1611714629239377
+,-,-,-,-,-,+,-,-,+,-,-,s9,0.26465563880829934,0.7080447129285419
+,-,-,-,-,-,+,-,-,+,-,-,qc,0.1592780270227785,0.8131896005810505
+,-,-,-,-,-,+,-,-,-,+,-,s0,0.47762192447530794,0.3899438423533903
+,-,-,-,-,-,+,-,-,-,+,-,s1,0.8447686931807673,0.06353980526667724
+,-,-,-,-,-,+,-,-,-,+,-,s2,0.8702858642219083,0.29918883400878693
+,-,-,-,-,-,+,-,-,-,+,-,s3,0.7960859391576897,0.3212587469597664
+,-,-,-,-,-,+,-,-,-,+,-,s4,0.37210773506927664,0.5647946412978029
+,-,-,-,-,-,+,-,-,-,+,-,s6,0.8364957948154158,0.12790990077763642
+,-,-,-,-,-,+,-,-,-,+,-,s7,0.8024112126431996,0.02513272055252469
+,-,-,-,-,-,+,-,-,-,+,-,s8,0.29037454120590683,0.5483902190923318
+,-,-,-,-,-,+,-,-,-,+,-,qc,0.06417067627937194,0.9400473525208373
+,-,-,-,-,-,+,-,-,-,-,+,s0,0.6797630109121153,0.3533847712857543
+,-,-,-,-,-,+,-,-,-,-,+,s1,0.7874477834462494,0.2096425900237623
+,-,-,-,-,-,+,-,-,-,-,+,s2,0.5940548572135288,0.12159722090164582
+,-,-,-,-,-,+,-,-,-,-,+,s3,0.8902324555235827,0.28192500990092884
+,-,-,-,-,-,+,-,-,-,-,+,s4,0.6109709067420678,0.3686637544386687
+,-,-,-,-,-,+,-,-,-,-,+,s6,0.7677434139217775,0.24441089380196523
+,-,-,-,-,-,+,-,-,-,-,+,s7,1.1842227233454512,0.28222105225779837
+,-,-,-,-,-,+,-,-,-,-,+,s8,0.671135074898061,0.11774566326530578
+,-,-,-,-,-,+,-,-,-,-,+,s9,0.6603545465343446,0.416789455191799
+,-,-,-,-,-,-,+,+,-,-,-,s0,0.6214159893829355,0.1544927157463487
+,-,-,-,-,-,-,+,+,-,-,-,s1,0.6848798995499132,0.3649268009490262
+,-,-,-,-,-,-,+,+,-,-,-,s2,0.7794797759850189,0.2972193855555474
+,-,-,-,-,-,-,+,+,-,-,-,s3,0.43436225540010354,0.41386611201927415
+,-,-,-,-,-,-,+,+,-,-,-,s4,0.5268642597948446,0.4174864848116786
+,-,-,-,-,-,-,+,+,-,-,-,s5,0.6275198586286607,0.3559114406911297
+,-,-,-,-,-,-,+,+,-,-,-,s8,1.3346307736651957,-0.30255822109988717
+,-,-,-,-,-,-,+,+,-,-,-,s9,0.8663846172627522,0.2659594337378065
+,-,-,-,-,-,-,+,+,-,-,-,qc,0.014277019864280637,0.9823140666339322
+,-,-,-,-,-,-,+,-,+,-,-,s0,0.9503555708879873,0.06650864021839886
+,-,-,-,-,-,-,+,-,+,-,-,s1,0.5639508246395102,0.474645478806165
+,-,-,-,-,-,-,+,-,+,-,-,s2,0.887891416638159,-0.10632524465585624
+,-,-,-,-,-,-,+,-,+,-,-,s3,0.8906093802466086,0.13424870580958792
+,-,-,-,-,-,-,+,-,+,-,-,s4,0.5427227468171906,0.3924523808353394
+,-,-,-,-,-,-,+,-,+,-,-,s5,0.7220529416307765,0.3365555556454325
+,-,-,-,-,-,-,+,-,+,-,-,s7,1.127578884741115,0.25507121374386443
+,-,-,-,-,-,-,+,-,+,-,-,s9,0.31558746533696713,0.48331101532567045
+,-,-,-,-,-,-,+,-,+,-,-,qc,0.09261154120470405,0.865090067072573
+,-,-,-,-,-,-,+,-,-,+,-,s0,0.4512982896258506,0.5400450355353028
+,-,-,-,-,-,-,+,-,-,+,-,s1,0.9098165513351159,0.09878470343100887
+,-,-,-,-,-,-,+,-,-,+,-,s2,0.6353290333478843,0.2931884391587103
+,-,-,-,-,-,-,+,-,-,+,-,s3,0.3868517486701936,0.5058433628125096
+,-,-,-,-,-,-,+,-,-,+,-,s4,0.8170240777674391,0.22747658244895985
+,-,-,-,-,-,-,+,-,-,+,-,s5,0.5928247450405647,0.4540450714191023
+,-,-,-,-,-,-,+,-,-,+,-,s7,0.6581433812929877,0.1541804520975053
+,-,-,-,-,-,-,+,-,-,+,-,s8,0.5476283679567977,0.49846103212216925
+,-,-,-,-,-,-,+,-,-,+,-,qc,0.2748338350105939,0.6011597466934744
+,-,-,-,-,-,-,+,-,-,-,+,s0,1.1381099113531248,0.1165518810569237
+,-,-,-,-,-,-,+,-,-,-,+,s1,1.243028026432075,-0.06350722058051761
+,-,-,-,-,-,-,+,-,-,-,+,s2,0.8960217565999945,0.06389958389265293
+,-,-,-,-,-,-,+,-,-,-,+,s3,1.0576940051898873,0.033962732277227126
+,-,-,-,-,-,-,+,-,-,-,+,s4,0.6311710185542307,0.2510904591699292
+,-,-,-,-,-,-,+,-,-,-,+,s5,0.9304074317698384,-0.0015699729355880265
+,-,-,-,-,-,-,+,-,-,-,+,s7,0.5388990409452278,-0.05284027205498144
+,-,-,-,-,-,-,+,-,-,-,+,s8,0.6811768169104414,0.09995300947729535
+,-,-,-,-,-,-,+,-,-,-,+,s9,0.7240270652097343,0.07887064795371512
+,-,-,-,-,-,-,-,+,+,-,-,s0,0.6595497956533258,0.4118240450281012
+,-,-,-,-,-,-,-,+,+,-,-,s1,0.794324208507808,0.1085685143791787
+,-,-,-,-,-,-,-,+,+,-,-,s2,0.8274123521437582,0.18949097796902803
+,-,-,-,-,-,-,-,+,+,-,-,s3,0.63315445723066,0.46900273038061835
+,-,-,-,-,-,-,-,+,+,-,-,s4,0.4707088723478638,0.48651625069871496
+,-,-,-,-,-,-,-,+,+,-,-,s5,1.189889041154885,-0.05702433762290493
+,-,-,-,-,-,-,-,+,+,-,-,s6,0.6337988998793492,0.3699342464898415
+,-,-,-,-,-,-,-,+,+,-,-,s9,0.37506073002548745,0.6524638953942232
+,-,-,-,-,-,-,-,+,+,-,-,qc,0.3298261196949954,0.5495569659361574
+,-,-,-,-,-,-,-,+,-,+,-,s0,0.8441745468448979,0.08548374960682836
+,-,-,-,-,-,-,-,+,-,+,-,s1,0.5348109235724514,0.4575120207840086
+,-,-,-,-,-,-,-,+,-,+,-,s2,0.6639070430323933,0.3445027323459171
+,-,-,-,-,-,-,-,+,-,+,-,s3,0.46856874665460985,0.5442010291328235
+,-,-,-,-,-,-,-,+,-,+,-,s4,0.5135327593545137,0.4658277682346274
+,-,-,-,-,-,-,-,+,-,+,-,s5,0.7269796854513586,0.2959395733633441
+,-,-,-,-,-,-,-,+,-,+,-,s6,0.8059013054366365,0.24701622269582957
+,-,-,-,-,-,-,-,+,-,+,-,s8,0.4687319264339697,0.6225890523726852
+,-,-,-,-,-,-,-,+,-,+,-,qc,0.23885099807437365,0.7593246136240576
+,-,-,-,-,-,-,-,+,-,-,+,s0,0.9100381146520199,0.13433874139967028
+,-,-,-,-,-,-,-,+,-,-,+,s1,0.6603931347190372,0.23571263127611553
+,-,-,-,-,-,-,-,+,-,-,+,s2,0.7139996177175695,0.38247088808986074
+,-,-,-,-,-,-,-,+,-,-,+,s3,0.8505424776062106,0.03767722185253486
+,-,-,-,-,-,-,-,+,-,-,+,s4,0.5529091819172516,0.44214738286748007
+,-,-,-,-,-,-,-,+,-,-,+,s5,0.6361431230792031,0.28889216181155986
+,-,-,-,-,-,-,-,+,-,-,+,s6,0.7129629694614078,0.029941148625348468
+,-,-,-,-,-,-,-,+,-,-,+,s8,0.8106938669643102,0.11114900709219855
+,-,-,-,-,-,-,-,+,-,-,+,s9,0.4397388256665984,0.49274433999061235
+,-,-,-,-,-,-,-,-,+,+,-,s0,0.4125644805788415,0.48278754006553104
+,-,-,-,-,-,-,-,-,+,+,-,s1,0.7546121622279132,0.2970328371895279
+,-,-,-,-,-,-,-,-,+,+,-,s2,0.799232351104023,-0.1969408617030022
+,-,-,-,-,-,-,-,-,+,+,-,s3,0.655339447643324,0.37810972924229036
+,-,-,-,-,-,-,-,-,+,+,-,s4,0.5884246058677824,0.5137829900974973
+,-,-,-,-,-,-,-,-,+,+,-,s5,1.2727114781436824,-0.06597958688875494
+,-,-,-,-,-,-,-,-,+,+,-,s6,0.6575515883620408,0.20951740556700438
+,-,-,-,-,-,-,-,-,+,+,-,s7,0.832945247395049,0.27425904125951217
+,-,-,-,-,-,-,-,-,+,+,-,qc,0.15291441964305977,0.8528356693546484
+,-,-,-,-,-,-,-,-,+,-,+,s0,0.8921247636489479,0.17243077012565966
+,-,-,-,-,-,-,-,-,+,-,+,s1,0.8105933101058195,-0.026495418695343442
+,-,-,-,-,-,-,-,-,+,-,+,s2,1.102785888268375,-0.051597033958306504
+,-,-,-,-,-,-,-,-,+,-,+,s3,0.3889647450725964,0.3829106655834804
+,-,-,-,-,-,-,-,-,+,-,+,s4,0.5153595013440324,0.48691430078659115
+,-,-,-,-,-,-,-,-,+,-,+,s5,1.1838769816573194,-0.6324209619710868
+,-,-,-,-,-,-,-,-,+,-,+,s6,0.6379174776508656,0.09449258893140566
+,-,-,-,-,-,-,-,-,+,-,+,s7,1.2738570259626147,-0.06478705397470597
+,-,-,-,-,-,-,-,-,+,-,+,s9,0.5865380240176303,0.40998693502824857
+,-,-,-,-,-,-,-,-,-,+,+,s0,0.5069452755391076,0.41579575586057804
+,-,-,-,-,-,-,-,-,-,+,+,s1,0.8321017470086894,0.1968091076809636
+,-,-,-,-,-,-,-,-,-,+,+,s2,0.7494131571082452,0.20235246798693607
+,-,-,-,-,-,-,-,-,-,+,+,s3,0.5505877815480847,0.49064422756674336
+,-,-,-,-,-,-,-,-,-,+,+,s4,0.44471869965245187,0.6136872239284521
+,-,-,-,-,-,-,-,-,-,+,+,s5,0.7000078927407527,0.2432054526367254
+,-,-,-,-,-,-,-,-,-,+,+,s6,0.6656291131093028,0.3705079451693123
+,-,-,-,-,-,-,-,-,-,+,+,s7,0.9207355088078023,0.2718200329234256
+,-,-,-,-,-,-,-,-,-,+,+,s8,0.4517503903082069,0.6018377018386222
-,+,+,+,-,-,-,-,-,-,-,-,user,1.354202008072387,-0.2437028257497565
-,+,+,+,-,-,-,-,-,-,-,-,s3,0.7256855021703206,0.2940914061591091
-,+,+,+,-,-,-,-,-,-,-,-,s4,1.0338563868829949,0.0918551413862998
-,+,+,+,-,-,-,-,-,-,-,-,s5,0.781386819610282,0.2016552237772109
-,+,+,+,-,-,-,-,-,-,-,-,s6,1.1985883779859843,-0.19233147527439498
-,+,+,+,-,-,-,-,-,-,-,-,s7,0.6669893849500138,0.29756674789256155
-,+,+,+,-,-,-,-,-,-,-,-,s8,0.9390481658704172,-0.0981144353778809
-,+,+,+,-,-,-,-,-,-,-,-,s9,1.2610744745056364,0.07884050294174316
-,+,+,+,-,-,-,-,-,-,-,-,qc,1.038781115446121,-0.17885902298705214
-,+,+,-,+,-,-,-,-,-,-,-,user,1.2373474241459888,-0.14816536672864078
-,+,+,-,+,-,-,-,-,-,-,-,s2,1.101836546469675,-0.16413558318107602
-,+,+,-,+,-,-,-,-,-,-,-,s4,0.905196892118578,0.030539489656130736
-,+,+,-,+,-,-,-,-,-,-,-,s5,0.8221587482296538,0.10097873017440573
-,+,+,-,+,-,-,-,-,-,-,-,s6,1.9168383733631027,-0.5712041931652732
-,+,+,-,+,-,-,-,-,-,-,-,s7,1.1438906066390684,-0.9724376714844613
-,+,+,-,+,-,-,-,-,-,-,-,s8,1.1760869995138652,-0.5460492149899996
-,+,+,-,+,-,-,-,-,-,-,-,s9,0.48810936365155105,0.332509824385377
-,+,+,-,+,-,-,-,-,-,-,-,qc,1.6153406263006942,-0.6899680942121258
-,+,+,-,-,+,-,-,-,-,-,-,user,1.1451221187082645,0.005824188196714826
-,+,+,-,-,+,-,-,-,-,-,-,s2,0.5799677544521186,0.3872402379113026
-,+,+,-,-,+,-,-,-,-,-,-,s3,1.2746517959088257,-0.016164992566181535
-,+,+,-,-,+,-,-,-,-,-,-,s5,0.8018342455089793,0.1938915066339345
-,+,+,-,-,+,-,-,-,-,-,-,s6,1.0275134079627577,-0.20673821806500414
-,+,+,-,-,+,-,-,-,-,-,-,s7,0.7247087293730088,-0.6557629700284695
-,+,+,-,-,+,-,-,-,-,-,-,s8,0.9885815673906193,0.060096743468871394
-,+,+,-,-,+,-,-,-,-,-,-,s9,0.6928436985904666,0.11854307964700717
-,+,+,-,-,+,-,-,-,-,-,-,qc,1.0639186474098405,-0.067288150603382
-,+,+,-,-,-,+,-,-,-,-,-,user,1.2962460912414948,-0.2871464722075746
-,+,+,-,-,-,+,-,-,-,-,-,s2,1.1778104037259127,-0.2202619708207725
-,+,+,-,-,-,+,-,-,-,-,-,s3,0.7236196919017078,-0.06888379201315109
-,+,+,-,-,-,+,-,-,-,-,-,s4,1.1367664305001153,-0.1765974248581148
-,+,+,-,-,-,+,-,-,-,-,-,s6,0.968553007017334,0.12226552456592266
-,+,+,-,-,-,+,-,-,-,-,-,s7,0.7096808067632622,0.028761785695976205
-,+,+,-,-,-,+,-,-,-,-,-,s8,1.0875417222725976,0.04905619507062108
-,+,+,-,-,-,+,-,-,-,-,-,s9,0.6243721095169035,0.4554561795868631
-,+,+,-,-,-,+,-,-,-,-,-,qc,1.1593791016962862,-0.3952179417788344
-,+,+,-,-,-,-,+,-,-,-,-,user,1.243396603365853,-0.19033989794844017
-,+,+,-,-,-,-,+,-,-,-,-,s2,0.605293901340869,0.40110792792315686
-,+,+,-,-,-,-,+,-,-,-,-,s3,0.5243766353905027,0.20665242240561066
-,+,+,-,-,-,-,+,-,-,-,-,s4,0.9086467142271766,-0.004621174622467139
-,+,+,-,-,-,-,+,-,-,-,-,s5,0.6375126671854915,0.22524259318247908
-,+,+,-,-,-,-,+,-,-,-,-,s7,1.1334278462366356,-0.09805314930089737
-,+,+,-,-,-,-,+,-,-,-,-,s8,0.9746005310689007,-0.02914543979420547
-,+,+,-,-,-,-,+,-,-,-,-,s9,0.8756889928931738,0.20288723586279267
-,+,+,-,-,-,-,+,-,-,-,-,qc,1.108480810766374,-0.5152143414298329
-,+,+,-,-,-,-,-,+,-,-,-,user,1.2503911095839684,-0.20163343465432276
-,+,+,-,-,-,-,-,+,-,-,-,s2,0.9295276764446206,0.06796839142746958
-,+,+,-,-,-,-,-,+,-,-,-,s3,1.0980488899444052,-0.30078475130266935
-,+,+,-,-,-,-,-,+,-,-,-,s4,0.8621340471449934,0.09166059101779689
-,+,+,-,-,-,-,-,+,-,-,-,s5,1.0696329861603657,0.10672066829172588
-,+,+,-,-,-,-,-,+,-,-,-,s6,1.0078495905083602,-0.133161589475294
-,+,+,-,-,-,-,-,+,-,-,-,s8,0.6405155818472439,0.03301234505405426
-,+,+,-,-,-,-,-,+,-,-,-,s9,1.251284803345831,-0.27929709745210496
-,+,+,-,-,-,-,-,+,-,-,-,qc,1.46830275630818,-0.805875034188495
-,+,+,-,-,-,-,-,-,+,-,-,user,1.382556449171414,-0.36388759543397414
-,+,+,-,-,-,-,-,-,+,-,-,s2,0.8339001468027769,0.2378596383103866
-,+,+,-,-,-,-,-,-,+,-,-,s3,0.8695286599326996,0.17266567873763639
-,+,+,-,-,-,-,-,-,+,-,-,s4,1.2922055505469097,-0.21207308084983476
-,+,+,-,-,-,-,-,-,+,-,-,s5,1.2372670657724234,-0.23704843922938412
-,+,+,-,-,-,-,-,-,+,-,-,s6,1.1333772738310188,-0.08575717661666404
